"term","estimate","std.error","statistic","p.value","model"
"factor(entity_year)Equatorial Guinea__2017",-1.3619624505998,0.00000000000000321957332489284,-423025759366772,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Equatorial Guinea__2019",-1.60860679373235,0.00000000000000451044222313326,-356640594015834,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Equatorial Guinea__2021",-5.35590196502089,0.00000000000000321158174327692,-1667683525799352,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Eritrea__2014",-3.07797026511227,0.00000000000000940530324074656,-327259014018558,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Eritrea__2015",-4.78566462838554,0.00000000000000339636280304999,-1409055776988236,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ethiopia__2014",-1.80405768347785,0.00000000000000327333328366768,-551137793538838,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ethiopia__2015",-1.93259727533113,0.00000000000000389927607265726,-495629762889324,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ethiopia__2016",-1.27418641588027,0.00000000000000350029801597844,-364022266122417,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ethiopia__2017",-5.58869859887721,0.00000000000000325086418390493,-1719142444198970,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ethiopia__2018",-0.402115336401828,0.00000000000000320262816486619,-125557921713534,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Fiji__2013",-5.0087745723979,0.0000000000000038985060316146,-1284793336672990,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Fiji__2015",-5.60053128378845,0.00000000000000365792868616173,-1531066284855623,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Fiji__2017",-4.68682113222765,0.00000000000000326353513672362,-1436117870921079,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Fiji__2019",-7.68333247490228,0.00000000000000806101452735607,-953147082023972,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Gabon__2015",-1.86313271596329,0.00000000000000343647893826964,-542163286733665,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Gabon__2016",-2.20537006861981,0.00000000000000460475720455496,-478932975323495,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Gabon__2020",-6.45637034065407,0.00000000000000397760231734739,-1623181460976153,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Gabon__2021",-4.59639707272883,0.00000000000000333341567566432,-1378885059635658,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Gambia__2017",-5.92902823792599,0.00000000000000321545892998355,-1843913533660440,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ghana__2014",-4.5724387074025,0.00000000000000381123873416474,-1199725083189938,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ghana__2016",-3.66057852007837,0.00000000000000389850603161468,-938969566904128,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ghana__2017",-3.38979268796953,0.00000000000000324630972392749,-1044198790702094,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ghana__2018",-1.44300370005283,0.00000000000000708409457482691,-203696278304993,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ghana__2019",-1.26516517061236,0.00000000000000324630972392621,-389724110822739,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ghana__2020",-1.3241373747994,0.00000000000000381123873416433,-347429659267917,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Grenada__2017",-2.89740143750562,0.00000000000000585118282781901,-495182174744248,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Grenada__2019",-6.16535355558733,0.00000000000000999985752011654,-616544140072456,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Grenada__2020",-7.70021425844363,0.00000000000000652565328259851,-1179991324236798,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Guinea__2015",-6.93599235690677,0.00000000000000367476099710661,-1887467610102519,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Guinea__2018",-0.562819908932779,0.0000000000000140899336607654,-39944823196719.4,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Guinea__2020",-4.04436382476688,0.0000000000000033926923605438,-1192080918329602,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Guinea-Bissau__2013",-5.87718227984393,0.00000000000000896165550908604,-655814349690766,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Guyana__2015",-5.62163077514243,0.00000000000000837485250009038,-671251317570281,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Guyana__2017",-4.53116728703322,0.0000000000000116491555847141,-388969591322051,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Guyana__2021",-4.84619755809286,0.00000000000000490606309870427,-987797641529067,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Indonesia__2015",-0.471299581659529,0.00000000000000321158174327741,-146749987804629,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Indonesia__2016",-2.64239764461591,0.00000000000000366457526541474,-721065185794965,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Indonesia__2020",-3.39948674333947,0.00000000000000320575717089835,-1060431767633492,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Indonesia__2021",-1.73163983577553,0.0000000000000161852340593915,-106988865865103,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Iran__2014",-0.34192883313004,0.00000000000000329323579139172,-103827619638963,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Iran__2017",-0.127450137289035,0.00000000000000711103318897237,-17922871951530.5,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Iraq__2019",-3.90710807822957,0.00000000000000327306563946658,-1193715161443056,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Iraq__2021",-0.144437879741359,0.00000000000000324630972392801,-44492944920421.9,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Jamaica__2013",-2.78048410522158,0.00000000000000690868225744834,-402462293330093,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Jamaica__2014",-4.49913097561267,0.00000000000000481765038828978,-933884905087481,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Jamaica__2016",-3.59696200795993,0.00000000000000328896736206934,-1093644786337071,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Jamaica__2017",-3.71025364321352,0.0000000000000032115817432755,-1155272990009408,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Jordan__2016",-4.01167115871047,0.00000000000000726052445027806,-552531870966544,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2013",-1.48885034454749,0.00000000000000578627585311969,-257307183815783,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2014",-5.78844317062619,0.00000000000000325014548294694,-1780979713368940,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2015",-4.78082893409035,0.00000000000000340735040756267,-1403092832330723,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2016",-4.50281378126881,0.00000000000000562315415363697,-800762998531075,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2017",-1.50953340361312,0.00000000000000327877064389142,-460396156841737,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2018",-5.55245085365116,0.0000000000000033816571297699,-1641931940636742,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2019",-1.13420256020449,0.0000000000000276147887501681,-41072288130307.9,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kazakhstan__2020",-3.61397974659183,0.00000000000000378828573792972,-953988161560078,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2013",-2.05643769857925,0.0000000000000079336523942963,-259204411332374,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2014",-0.978170793289794,0.00000000000000388570121495617,-251735977415039,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2015",-2.98883134121678,0.00000000000000363727386687225,-821722930582330,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2016",-1.15396754710038,0.00000000000000371522468038517,-310605049862217,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2017",-0.464785089146304,0.0000000000000124155460000154,-37435734936323.1,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2018",-1.90872316276301,0.00000000000000571327707524445,-334085523531404,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2019",-1.69538804284531,0.00000000000000477804803290826,-354828589241573,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2020",-5.39431826698525,0.00000000000000363727386687028,-1483066292070776,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kenya__2021",-5.06976020657907,0.00000000000000844227229282269,-600520811309201,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kiribati__2021",-4.93910940940041,0.00000000000000334833322914694,-1475094941687976,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kyrgyzstan__2017",-5.33895497127613,0.00000000000000327306563946577,-1631178705034327,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Kyrgyzstan__2018",-3.92428615978918,0.00000000000000322180983250073,-1218037799811168,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2013",-1.31385699734202,0.00000000000000449730192160933,-292143382908984,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2014",-1.15477895590629,0.00000000000000410345223147988,-281416449068745,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2015",-2.30267038259561,0.00000000000000336318461581153,-684669634777089,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2016",-0.367958020526649,0.00000000000000344281795297313,-106876990172800,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2017",-1.332106275176,0.00000000000000320891345996526,-415126893197805,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2018",-5.8147734660562,0.0000000000000100731009021747,-577257541895646,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2019",-1.23005745625058,0.00000000000000326448943906736,-376799336989736,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Laos__2020",-4.5907048878725,0.00000000000000329866045959388,-1391687608987100,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Lebanon__2013",-4.86541236453776,0.00000000000000572199355864087,-850300216991755,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Lebanon__2019",-2.55228847207745,0.00000000000000335970971226142,-759675296577782,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Lesotho__2018",-2.65792614019664,0.00000000000000334833322914619,-793805741035640,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Lesotho__2020",-4.70558388737422,0.00000000000000328090746301418,-1434232431246685,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Liberia__2014",-8.32366521603501,0.00000000000000332593180830003,-2502656607469486,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Liberia__2015",-5.65779477266761,0.00000000000000514893203692331,-1098828792474869,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Liberia__2016",-4.24492735722035,0.00000000000000496601223307658,-854795992838402,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Liberia__2019",-7.11192613056232,0.0000000000000052732609101985,-1348677080780859,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Madagascar__2016",-9.20076256927708,0.00000000000000322706254051106,-2851126203404782,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Madagascar__2017",-2.78327817457989,0.00000000000000361407789556094,-770121246694352,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Madagascar__2018",-5.01498685603341,0.00000000000000521146724770906,-962298450256590,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Madagascar__2019",-4.643129677179,0.00000000000000381123873416481,-1218273113031974,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malawi__2014",-6.2789311837189,0.00000000000000369336188146571,-1700058479302632,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malawi__2015",-4.9464411962007,0.00000000000000540741285041244,-914751903181096,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malawi__2017",-6.08506980192889,0.00000000000000559970154770596,-1086677522022897,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malawi__2018",-5.50146159305681,0.00000000000000340870708985836,-1613943776344069,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malaysia__2015",-1.29591007053789,0.00000000000000418444397482888,-309697077636435,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malaysia__2017",-4.2835486980151,0.00000000000000332593180829971,-1287924390790484,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malaysia__2018",-1.12140010292026,0.00000000000000578694871109531,-193780895408699,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Malaysia__2019",-4.32903622592697,0.00000000000000323477515659008,-1338280410960743,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Maldives__2014",-5.91691039141833,0.00000000000000601808840071328,-983187683104994,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Maldives__2015",-3.87816814422629,0.0000000000000040597622302762,-955269773018812,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Maldives__2016",-4.53399624048641,0.00000000000000374694854167871,-1210050308952226,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Maldives__2017",-2.16986714110765,0.0000000000000125334035762056,-173126727142745,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Maldives__2018",-3.04483595911491,0.0000000000000084473439593263,-360448914330434,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Maldives__2021",-6.34045755697821,0.00000000000000464248345458599,-1365746936742426,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mali__2013",-4.40791367912082,0.0000000000000130305338301682,-338275755741920,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mali__2014",-4.77128070852331,0.00000000000000750927335184443,-635385141140373,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mali__2017",-6.57935223411813,0.00000000000000496663942804751,-1324709057187309,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mauritania__2013",-3.03618697406833,0.00000000000000368893155457724,-823053214500828,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mauritania__2016",-6.87923038410261,0.00000000000000374861078165142,-1835141278943881,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mauritania__2018",-5.7773247662292,0.00000000000000349579008208588,-1652652084527333,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mauritius__2016",-6.26831813849705,0.00000000000000502648577915116,-1247057768371046,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mauritius__2017",-8.14951681242738,0.00000000000000368829821631637,-2209560164190459,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mauritius__2018",-7.32336636294378,0.00000000000000715410018181073,-1023660023878812,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mauritius__2019",-6.52967019020173,0.00000000000000321061171501456,-2033777600594136,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mexico__2017",-4.06863448246241,0.0000000000000033483332291462,-1215122332223750,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mexico__2020",-5.28011122320745,0.00000000000000325875943309668,-1620282604963556,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Micronesia__2015",-7.37595037327542,0.00000000000000339544556439598,-2172307060557316,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Micronesia__2016",-6.41828249682074,0.0000000000000109774930194205,-584676527278680,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Micronesia__2017",-7.18187760507161,0.00000000000000490606309870327,-1463877952766213,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Micronesia__2019",-6.50889528474549,0.00000000000000618653311823398,-1052107078447765,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Micronesia__2020",-5.93101163245681,0.00000000000000903504110706511,-656445450792576,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Micronesia__2021",-6.50168199117458,0.00000000000000368829821631543,-1762786415267064,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Moldova__2014",-7.10462287232839,0.00000000000000321545892998286,-2209520639831732,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mongolia__2014",-2.60881936612079,0.00000000000000344733868413706,-756763290513137,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mongolia__2015",-2.1968340487655,0.00000000000000321158174327707,-684034916241573,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mongolia__2016",-1.46752315859644,0.00000000000000330337847869641,-444249173402484,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mongolia__2017",-5.13223922600827,0.00000000000000357508351270355,-1435557856976375,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mongolia__2018",-2.35533997297993,0.00000000000000546129164175004,-431278922182807,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mongolia__2019",-2.71398839275194,0.00000000000000408271486162217,-664750903440169,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Montenegro__2017",-7.50964439196296,0.00000000000000819331269648556,-916557767309936,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Montenegro__2018",-5.45445596578965,0.00000000000000321449007172806,-1696833974931958,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Morocco__2014",-3.28007277709113,0.00000000000000502695052391465,-652497525385794,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Morocco__2018",-2.35496543568278,0.0000000000000043672907366824,-539227996868310,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mozambique__2013",-2.4226052144274,0.00000000000000428811851173093,-564957616679652,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mozambique__2017",-1.0808418715699,0.00000000000000321498967572611,-336188286926860,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Mozambique__2020",-5.53649761411365,0.0000000000000045035310542494,-1229368144112070,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2013",-5.91865099164017,0.00000000000000840047643473902,-704561346921277,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2014",-2.90760181818281,0.00000000000000661666493969783,-439436157744388,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2015",-4.35878906620675,0.00000000000000335576713833366,-1298894972900638,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2016",-3.15956457503364,0.0000000000000109314290057069,-289034907822587,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2017",-3.15757288834406,0.00000000000000333154628490161,-947779985124028,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2018",-3.82003108424476,0.00000000000000403822207286573,-945968551336719,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2019",-5.68819921358135,0.00000000000000329842438148902,-1724520121032307,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2020",-3.89063065765962,0.0000000000000054143208479714,-718581474372234,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Myanmar__2021",-2.1891229571978,0.00000000000000541432084797228,-404320877662367,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Namibia__2013",-6.48199114638592,0.00000000000000367476099710633,-1763921830968089,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Namibia__2014",-5.40861475720179,0.00000000000000529918746887286,-1020649823953520,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Namibia__2017",-7.17552097976415,0.00000000000000339269236054267,-2114993113792495,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Namibia__2018",-3.32633799698079,0.00000000000000339269236054299,-980441974540958,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nepal__2013",-3.06673748526821,0.00000000000000322319931182102,-951457601154546,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nepal__2014",-9.35172363142983,0.00000000000000799254658413594,-1170055567770060,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nepal__2016",-2.97683918149383,0.00000000000000327914171931986,-907810468805010,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nepal__2017",-4.37892502142528,0.00000000000000326925677235793,-1339425235255235,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nepal__2018",-3.29666473214301,0.00000000000000429176027472096,-768138134732454,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nepal__2019",-7.26967107631973,0.00000000000000380796820524256,-1909068218140930,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nepal__2021",-3.66081416075985,0.00000000000000321158174327626,-1139878867609114,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Niger__2013",-2.92024781751943,0.00000000000000334833322914609,-872149698870970,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nigeria__2013",-5.57900437797043,0.00000000000000330337847869716,-1688878344987814,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nigeria__2017",-1.41580799982339,0.00000000000000447316914286173,-316511170180705,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nigeria__2018",-1.37932412839439,0.00000000000000910783542611406,-151443681606234,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nigeria__2019",-1.40538086622029,0.00000000000000345461590242424,-406812481015352,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nigeria__2020",-2.77621580575363,0.00000000000000585118282781853,-474470869813629,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Nigeria__2021",-4.1381518529579,0.00000000000000332312101283808,-1245260656163632,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)North Macedonia__2019",-3.70295827093744,0.00000000000000421060193161614,-879436795754320,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Pakistan__2015",-0.559808306225679,0.00000000000000347097592453683,-161282681988173,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Pakistan__2016",-0.863229358022386,0.00000000000000323874479760215,-266532070900273,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Pakistan__2017",-0.883198838734099,0.00000000000000403378441194944,-218950431787521,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Pakistan__2018",-1.54706371882069,0.00000000000000325834122599809,-474801014232876,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Pakistan__2019",-2.61188172226107,0.00000000000000558319821333514,-467811032755876,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Pakistan__2020",-1.9983713088496,0.00000000000000672638361809936,-297094460011526,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Pakistan__2021",-1.21915980888431,0.00000000000000362956840472201,-335896633687412,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Panama__2018",-4.52979674103273,0.00000000000000324630972392674,-1395368010527807,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Papua New Guinea__2013",-2.33066431606652,0.0000000000000054635725704812,-426582476209563,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Papua New Guinea__2014",-2.90482677982445,0.00000000000000328920411894161,-883139712460034,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Papua New Guinea__2017",-1.49958633938633,0.00000000000000372861499385119,-402183207936266,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Papua New Guinea__2018",-3.87529355422795,0.0000000000000067000522820917,-578397509611390,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Peru__2014",-2.0329390451111,0.00000000000000455852703071162,-445964021144292,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Peru__2016",-4.08669459865577,0.00000000000000323477515659107,-1263362799831344,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Peru__2017",-2.63658424363535,0.00000000000000327211383834611,-805773996227471,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Peru__2020",-2.61978596436408,0.00000000000000546300242758014,-479550576645913,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Peru__2021",-2.4298093164635,0.00000000000000328825698917916,-738935346130001,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Philippines__2016",-2.09311041170059,0.00000000000000323477515659052,-647065193213228,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Philippines__2017",-3.12094069714779,0.00000000000000322223278093764,-968564628729159,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Philippines__2018",-3.05568729094704,0.00000000000000489080178585522,-624782484496602,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Philippines__2019",-1.46025676936282,0.00000000000000321158174327684,-454684602819074,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Philippines__2020",-5.24854286607241,0.00000000000000321158174327578,-1634254795806304,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Philippines__2021",-3.34549892894266,0.00000000000000319602596158359,-1046768383347237,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Russia__2020",-3.44159612739312,0.00000000000000371522468038464,-926349392962368,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Russia__2021",-5.58329743256214,0.00000000000000388570121495662,-1436882849116455,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Rwanda__2013",-7.01110724704056,0.00000000000000350824232719373,-1998467207551422,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Rwanda__2014",-4.17963274192354,0.00000000000000364753583842575,-1145878457969433,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Rwanda__2016",-2.97931213674576,0.00000000000000344733868413721,-864235402937037,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Rwanda__2018",-3.23329058751969,0.00000000000000354094104234916,-913116188281585,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Rwanda__2020",-3.43410354921072,0.00000000000000321642749639648,-1067676343725488,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Samoa__2014",-3.88100789361598,0.0000000000000038104213651027,-1018524599184683,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Samoa__2017",-4.41016147961477,0.00000000000000321158174327649,-1373205427153626,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Senegal__2013",-4.32981205797466,0.00000000000000320769987017009,-1349818322543084,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Senegal__2016",-3.06200819839596,0.00000000000000546129164175038,-560674726650299,0,"M4_country_year_pair_FE_cluster_entity"
